step,eventType,phaseBefore,phaseAfter,x,y,vx,vy
5773,corner.off,959542,878620,10,0,-3,2
5785,corner.diag,878620,878621,0,0,3,2
5797,corner.off,878621,635857,10,0,-3,2
5809,corner.diag,635857,635858,0,0,3,2
5821,corner.off,635858,907571,10,0,-3,2
5833,corner.diag,907571,907572,0,0,3,2
5845,corner.off,907572,722710,10,0,-3,2
5857,corner.diag,722710,722711,0,0,3,2
5869,corner.off,722711,168127,10,0,-3,2
5881,corner.diag,168127,168128,0,0,3,2
5893,corner.off,168128,504384,10,0,-3,2
5905,corner.diag,504384,504385,0,0,3,2
5917,corner.off,504385,513152,10,0,-3,2
5929,corner.diag,513152,513153,0,0,3,2
5941,corner.off,513153,539456,10,0,-3,2
5953,corner.diag,539456,539457,0,0,3,2
5965,corner.off,539457,618368,10,0,-3,2
5977,corner.diag,618368,618369,0,0,3,2
5989,corner.off,618369,855104,10,0,-3,2
6001,corner.diag,855104,855105,0,0,3,2
6013,corner.off,855105,565309,10,0,-3,2
6025,corner.diag,565309,565310,0,0,3,2
6037,corner.off,565310,695927,10,0,-3,2
6049,corner.diag,695927,695928,0,0,3,2
6061,corner.off,695928,87778,10,0,-3,2
6073,corner.diag,87778,87779,0,0,3,2
6085,corner.off,87779,263337,10,0,-3,2
6097,corner.diag,263337,263338,0,0,3,2
6109,corner.off,263338,790014,10,0,-3,2
6121,corner.diag,790014,790015,0,0,3,2
6133,corner.off,790015,370039,10,0,-3,2
6145,corner.diag,370039,370040,0,0,3,2
6157,corner.off,370040,110117,10,0,-3,2
6169,corner.diag,110117,110118,0,0,3,2
6181,corner.off,110118,330354,10,0,-3,2
6193,corner.diag,330354,330355,0,0,3,2
6205,corner.off,330355,991065,10,0,-3,2
6217,corner.diag,991065,991066,0,0,3,2
6229,corner.off,991066,973192,10,0,-3,2
6241,corner.diag,973192,973193,0,0,3,2
6253,corner.off,973193,919573,10,0,-3,2
6265,corner.diag,919573,919574,0,0,3,2
6277,corner.off,919574,758716,10,0,-3,2
6289,corner.diag,758716,758717,0,0,3,2
6301,corner.off,758717,276145,10,0,-3,2
6313,corner.diag,276145,276146,0,0,3,2
6325,corner.off,276146,828438,10,0,-3,2
6337,corner.diag,828438,828439,0,0,3,2
6349,corner.off,828439,485311,10,0,-3,2
6361,corner.diag,485311,485312,0,0,3,2
6373,corner.off,485312,455933,10,0,-3,2
6385,corner.diag,455933,455934,0,0,3,2
6397,corner.off,455934,367799,10,0,-3,2
6409,corner.diag,367799,367800,0,0,3,2
6421,corner.off,367800,103397,10,0,-3,2
6433,corner.diag,103397,103398,0,0,3,2
6445,corner.off,103398,310194,10,0,-3,2
6457,corner.diag,310194,310195,0,0,3,2
6469,corner.off,310195,930585,10,0,-3,2
6481,corner.diag,930585,930586,0,0,3,2
6493,corner.off,930586,791752,10,0,-3,2
6505,corner.diag,791752,791753,0,0,3,2
6517,corner.off,791753,375253,10,0,-3,2
6529,corner.diag,375253,375254,0,0,3,2
6541,corner.off,375254,125759,10,0,-3,2
6553,corner.diag,125759,125760,0,0,3,2
6565,corner.off,125760,377280,10,0,-3,2
6577,corner.diag,377280,377281,0,0,3,2
6589,corner.off,377281,131840,10,0,-3,2
6601,corner.diag,131840,131841,0,0,3,2
6613,corner.off,131841,395523,10,0,-3,2
6625,corner.diag,395523,395524,0,0,3,2
6637,corner.off,395524,186569,10,0,-3,2
6649,corner.diag,186569,186570,0,0,3,2
6661,corner.off,186570,559710,10,0,-3,2
6673,corner.diag,559710,559711,0,0,3,2
6685,corner.off,559711,679130,10,0,-3,2
6697,corner.diag,679130,679131,0,0,3,2
6709,corner.off,679131,37387,10,0,-3,2
6721,corner.diag,37387,37388,0,0,3,2
6733,corner.off,37388,112164,10,0,-3,2
6745,corner.diag,112164,112165,0,0,3,2
6757,corner.off,112165,336495,10,0,-3,2
6769,corner.diag,336495,336496,0,0,3,2
6781,corner.off,336496,9485,10,0,-3,2
6793,corner.diag,9485,9486,0,0,3,2
6805,corner.off,9486,28458,10,0,-3,2
6817,corner.diag,28458,28459,0,0,3,2
6829,corner.off,28459,85377,10,0,-3,2
6841,corner.diag,85377,85378,0,0,3,2
6853,corner.off,85378,256134,10,0,-3,2
6865,corner.diag,256134,256135,0,0,3,2
6877,corner.off,256135,768405,10,0,-3,2
6889,corner.diag,768405,768406,0,0,3,2
6901,corner.off,768406,305212,10,0,-3,2
6913,corner.diag,305212,305213,0,0,3,2
6925,corner.off,305213,915639,10,0,-3,2
6937,corner.diag,915639,915640,0,0,3,2
6949,corner.off,915640,746914,10,0,-3,2
6961,corner.diag,746914,746915,0,0,3,2
6973,corner.off,746915,240739,10,0,-3,2
6985,corner.diag,240739,240740,0,0,3,2
6997,corner.off,240740,722220,10,0,-3,2
7009,corner.diag,722220,722221,0,0,3,2
7021,corner.off,722221,166657,10,0,-3,2
7033,corner.diag,166657,166658,0,0,3,2
7045,corner.off,166658,499974,10,0,-3,2
7057,corner.diag,499974,499975,0,0,3,2
7069,corner.off,499975,499922,10,0,-3,2
7081,corner.diag,499922,499923,0,0,3,2
7093,corner.off,499923,499766,10,0,-3,2
7105,corner.diag,499766,499767,0,0,3,2
7117,corner.off,499767,499298,10,0,-3,2
7129,corner.diag,499298,499299,0,0,3,2
7141,corner.off,499299,497894,10,0,-3,2
7153,corner.diag,497894,497895,0,0,3,2
7165,corner.off,497895,493682,10,0,-3,2
7177,corner.diag,493682,493683,0,0,3,2
7189,corner.off,493683,481046,10,0,-3,2
7201,corner.diag,481046,481047,0,0,3,2
7213,corner.off,481047,443138,10,0,-3,2
7225,corner.diag,443138,443139,0,0,3,2
7237,corner.off,443139,329414,10,0,-3,2
7249,corner.diag,329414,329415,0,0,3,2
7261,corner.off,329415,988245,10,0,-3,2
7273,corner.diag,988245,988246,0,0,3,2
7285,corner.off,988246,964732,10,0,-3,2
7297,corner.diag,964732,964733,0,0,3,2
